count,label,uid
6,10-Jan,3041
1,10-Jan,65845
5,10-Jan,95612
1,10-Jan,75224
1,10-Jan,14149
2,10-Jan,15609
5,10-Jan,74118
1,10-Jan,4092
1,10-Jan,50742
4,10-Jan,129655
6,10-Jan,257786
2,10-Jan,85514
1,10-Jan,4321
7,10-Jan,28875
1,10-Jan,1820
9,10-Jan,47161
3,10-Jan,1831
1,10-Jan,75956
2,10-Jan,85170
1,10-Jan,82
1,10-Jan,38522
19,10-Jan,26620
1,10-Jan,184773
2,10-Jan,231216
5,10-Jan,202085
1,10-Jan,143725
1,10-Jan,214668
3,10-Jan,30447
4,10-Jan,93623
1,10-Jan,52256
3,10-Jan,144491
2,10-Jan,12195
13,10-Jan,138475
8,10-Jan,73070
2,10-Jan,2119053
1,10-Jan,13663
1,10-Jan,111331
3,10-Jan,4228
2,10-Jan,20553
19,10-Jan,231316
36,10-Jan,139396
5,10-Jan,9842
9,10-Jan,20938
1,10-Jan,243031
1,10-Jan,164075
1,10-Jan,158701
1,10-Jan,160671
4,10-Jan,154219
7,10-Jan,127549
3,10-Jan,67468
3,10-Jan,107591
3,10-Jan,17279
4,10-Jan,145346
26,10-Jan,153285
1,10-Jan,41021
5,10-Jan,10387
13,10-Jan,60950
1,10-Jan,33
16,10-Jan,36565
2,10-Jan,10293
17,10-Jan,177800
20,10-Jan,86837
1,10-Jan,112871
19,10-Jan,238704
14,10-Jan,112222
2,10-Jan,3241
1,10-Jan,20487
1,10-Jan,64860
3,10-Jan,1569
10,10-Jan,67132
4,10-Jan,216074
1,10-Jan,146270
6,10-Jan,104200
1,10-Jan,53328
4,10-Jan,127013
1,10-Jan,1554
7,10-Jan,57036
9,10-Jan,55164
3,10-Jan,126998
1,10-Jan,40307
4,10-Jan,4725
1,10-Jan,106244
1,10-Jan,23934
1,10-Jan,2169
2,10-Jan,48933
1,10-Jan,781
2,10-Jan,83444
17,10-Jan,27439
2,10-Jan,101090
3,10-Jan,126039
1,10-Jan,158502
3,10-Jan,86463
2,10-Jan,135952
56,10-Jan,19068
1,10-Jan,283739
2,10-Jan,108205
3,10-Jan,255363
3,10-Jan,2424
2,10-Jan,8355
1,10-Jan,119280
17,10-Jan,61974
11,10-Jan,73297
2,10-Jan,245603
1,10-Jan,84378
2,10-Jan,65843
1,10-Jan,13263
34,10-Jan,168225
3,10-Jan,7370
2,10-Jan,96982
13,10-Jan,155693
42,10-Jan,115145
3,10-Jan,8655
2,10-Jan,43217
6,10-Jan,78162
5,10-Jan,108741
2,10-Jan,7585
3,10-Jan,21974
10,10-Jan,71059
1,10-Jan,748
158,10-Jan,131527
5,10-Jan,210578
5,10-Jan,20402
4,10-Jan,37881
7,10-Jan,192510
2,10-Jan,210421
2,10-Jan,8155
12,10-Jan,14971
1,10-Jan,41596
3,10-Jan,72312
1,10-Jan,162407
3,10-Jan,11480
2,10-Jan,36680
1,10-Jan,4977
4,10-Jan,12601
148,10-Jan,113794
10,10-Jan,37213
4,10-Jan,111335
8,10-Jan,3171
1,10-Jan,171006
2,10-Jan,102482
8,10-Jan,22595
17,10-Jan,115866
1,10-Jan,143476
3,10-Jan,157027
2,10-Jan,36384
3,10-Jan,72631
1,10-Jan,8919
1,10-Jan,9457
8,10-Jan,7536
3,10-Jan,245820
1,10-Jan,65696
2,10-Jan,3546
1,10-Jan,50356
5,10-Jan,38971
2,10-Jan,87971
2,10-Jan,213136
2,10-Jan,121112
11,10-Jan,174728
2,10-Jan,100020
1,10-Jan,210709
3,10-Jan,207752
2,10-Jan,111124
6,10-Jan,19679
2,10-Jan,19479
58,10-Jan,135152
85,10-Jan,233522
1,10-Jan,59242
1,10-Jan,109302
2,10-Jan,109702
1,10-Jan,65868
2,10-Jan,138071
1,10-Jan,96531
1,10-Jan,166940
4,10-Jan,217076
6,10-Jan,205229
2,10-Jan,19868
1,10-Jan,111435
2,10-Jan,69689
3,10-Jan,41981
4,10-Jan,179542
2,10-Jan,40714
2,10-Jan,95573
1,10-Jan,120410
2,10-Jan,51167
3,10-Jan,83741
6,10-Jan,153865
8,10-Jan,34942
1,10-Jan,19540
2,10-Jan,60580
2,10-Jan,2385
14,10-Jan,239438
2,10-Jan,55847
2,10-Jan,2590
1,10-Jan,144746
7,10-Jan,41360
1,10-Jan,4257
5,10-Jan,76056
6,10-Jan,58508
17,10-Jan,156142
20,10-Jan,252591
3,10-Jan,18515
7,10-Jan,84478
2,10-Jan,165297
2,10-Jan,11702
1,10-Jan,12034
3,10-Jan,194982
2,10-Jan,16007
3,10-Jan,5077
6,10-Jan,135531
6,10-Jan,121531
38,10-Jan,33708
1,10-Jan,118240
2,10-Jan,65464
13,10-Jan,229044
15,10-Jan,99354
10,10-Jan,241876
1,10-Jan,1367
2,10-Jan,22076
3,10-Jan,10593
22,10-Jan,18936
7,10-Jan,204042
5,10-Jan,212275
3,10-Jan,15809
12,10-Jan,17160
1,10-Jan,14673
3,10-Jan,80572
1,10-Jan,68015
3,10-Jan,235945
2,10-Jan,117638
5,10-Jan,211160
11,10-Jan,69083
17,10-Jan,24582
74,10-Jan,235058
25,10-Jan,21574
11,10-Jan,13552
4,10-Jan,14924
20,10-Jan,198707
3,10-Jan,143305
147,10-Jan,95810
1,10-Jan,338
1,10-Jan,9787
13,10-Jan,52626
18,10-Jan,107642
1,10-Jan,130006
1,10-Jan,83605
16,10-Jan,115730
1,10-Jan,35634
1,10-Jan,26406
9,10-Jan,126014
2,10-Jan,82187
48,10-Jan,12950
1,10-Jan,62571
19,10-Jan,267
5,10-Jan,27020
19,10-Jan,88558
5,10-Jan,52239
16,10-Jan,149392
2,10-Jan,18196
14,10-Jan,243782
1,10-Jan,17832
3,10-Jan,158065
45,10-Jan,104349
1,10-Jan,87399
1,10-Jan,135786
1,10-Jan,136407
78,10-Jan,226621
1,10-Jan,148
6,10-Jan,30461
23,10-Jan,126562
2,10-Jan,32136
1,10-Jan,72746
5,10-Jan,105570
1,10-Jan,164230
14,10-Jan,12716
11,10-Jan,14860
1,10-Jan,154306
1,10-Jan,155137
99,10-Jan,152083
9,10-Jan,228191
2,10-Jan,97627
1,10-Jan,128397
5,10-Jan,137624
6,10-Jan,185722
5,10-Jan,112407
5,10-Jan,34208
1,10-Jan,239819
4,10-Jan,21925
1,10-Jan,130121
1,10-Jan,73488
3,10-Jan,7136
3,10-Jan,117215
17,10-Jan,58391
1,10-Jan,618
5,10-Jan,128585
3,10-Jan,11834
3,10-Jan,417292
1,10-Jan,113124
1,10-Jan,189361
2,10-Jan,78613
7,10-Jan,67566
1,10-Jan,144012
1,10-Jan,48684
9,10-Jan,98713
1,10-Jan,103043
3,10-Jan,139766
1,10-Jan,44765
1,10-Jan,141502
1,10-Jan,147320
7,10-Jan,105536
1,10-Jan,171206
10,10-Jan,174614
61,10-Jan,231716
2,10-Jan,69283
5,10-Jan,207716
1,10-Jan,13986
4,10-Jan,7734
12,10-Jan,192910
7,10-Jan,17343
5,10-Jan,15622
1,10-Jan,303180
15,10-Jan,220299
35,10-Jan,9021
7,10-Jan,23897
1,10-Jan,1084
22,10-Jan,14637
18,10-Jan,239168
2,10-Jan,1088
1,10-Jan,88173
1,10-Jan,225647
1,10-Jan,111888
2,10-Jan,33051
5,10-Jan,242897
3,10-Jan,7034
1,10-Jan,68054
36,10-Jan,12280
2,9-Jan,35478
14,9-Jan,35116
31,9-Jan,30568
7,9-Jan,5836
2,9-Jan,7919
1,9-Jan,32958
1,9-Jan,2342
59,9-Jan,1288
4,9-Jan,15609
1,9-Jan,4092
26,9-Jan,50742
6,9-Jan,5618
6,9-Jan,4321
10,9-Jan,270
5,9-Jan,28875
9,9-Jan,47161
11,9-Jan,1831
2,9-Jan,34855
5,9-Jan,44540
3,9-Jan,20
7,9-Jan,449902
1,9-Jan,6236
9,9-Jan,82
3,9-Jan,1577190
37,9-Jan,26620
4,9-Jan,41489
11,9-Jan,7890
1,9-Jan,19629
76,9-Jan,16143
29,9-Jan,32465
3,9-Jan,52256
7,9-Jan,57508
2,9-Jan,12195
3,9-Jan,47773
13,9-Jan,13663
3,9-Jan,39371
3,9-Jan,16089
2,9-Jan,4228
13,9-Jan,20553
11,9-Jan,9842
1,9-Jan,52589
5,9-Jan,33987
18,9-Jan,41021
13,9-Jan,10387
2,9-Jan,6013
3,9-Jan,33
10,9-Jan,20122
1,9-Jan,6443
1,9-Jan,10293
2,9-Jan,26742
17,9-Jan,33226
20,9-Jan,3241
3,9-Jan,41718
44,9-Jan,45433
1,9-Jan,1569
1,9-Jan,19468
9,9-Jan,2567
3,9-Jan,2942
1,9-Jan,146270
9,9-Jan,14122
9,9-Jan,956
5,9-Jan,7583
25,9-Jan,13813
13,9-Jan,582
3,9-Jan,3410
11,9-Jan,53328
7,9-Jan,33006
4,9-Jan,21755
2,9-Jan,31640
28,9-Jan,57036
2,9-Jan,55164
1,9-Jan,30529
2,9-Jan,54964
4,9-Jan,17896
36,9-Jan,4725
1,9-Jan,23934
23,9-Jan,43965
6,9-Jan,2169
20,9-Jan,48933
1,9-Jan,781
2,9-Jan,15996
2,9-Jan,51717
1,9-Jan,24231
2,9-Jan,46
21,9-Jan,20840
1,9-Jan,631
2,9-Jan,6583
15,9-Jan,51428
29,9-Jan,2424
20,9-Jan,18747
8,9-Jan,3853
24,9-Jan,49048
5,9-Jan,233
5,9-Jan,13263
2,9-Jan,1892
20,9-Jan,13531
6,9-Jan,13281
9,9-Jan,30018
1,9-Jan,18866
1,9-Jan,7585
1,9-Jan,10778
2,9-Jan,21974
3,9-Jan,748
1,9-Jan,22710
1,9-Jan,37881
4,9-Jan,8026
12,9-Jan,14971
4,9-Jan,19165
4,9-Jan,11480
2,9-Jan,36680
33,9-Jan,4977
9,9-Jan,12601
1,9-Jan,13370
137,9-Jan,37213
3,9-Jan,16794
2,9-Jan,11995
10,9-Jan,18811
3,9-Jan,22595
12,9-Jan,36384
2,9-Jan,9457
18,9-Jan,3146
7,9-Jan,50356
4,9-Jan,34537
4,9-Jan,1220
9,9-Jan,66475
7,9-Jan,377
50,9-Jan,44853
2,9-Jan,59541
20,9-Jan,22459
4,9-Jan,1233
1,9-Jan,17675
26,9-Jan,19679
9,9-Jan,19479
3,9-Jan,5147
4,9-Jan,31985
1,9-Jan,21640
1,9-Jan,14131
1,9-Jan,1869
1,9-Jan,19868
29,9-Jan,42136
3,9-Jan,10098
3,9-Jan,2990
18,9-Jan,51760
26,9-Jan,41981
1,9-Jan,26699
12,9-Jan,40714
1,9-Jan,95
1,9-Jan,34942
1,9-Jan,60580
28,9-Jan,1942
8,9-Jan,2385
12,9-Jan,2405
1,9-Jan,57457
1,9-Jan,2954
4,9-Jan,55847
11,9-Jan,2590
3,9-Jan,4257
1,9-Jan,45859
31,9-Jan,19302
12,9-Jan,1338
2,9-Jan,23909
6,9-Jan,22437
1,9-Jan,11123
2,9-Jan,363
1,9-Jan,18296
3,9-Jan,11702
4,9-Jan,16007
19,9-Jan,7315
1,9-Jan,30700
6,9-Jan,51771
2,9-Jan,16582
1,9-Jan,767
8,9-Jan,8670
21,9-Jan,32090
1,9-Jan,1367
3,9-Jan,22076
18,9-Jan,10593
75,9-Jan,18936
2,9-Jan,15809
47,9-Jan,17160
21,9-Jan,1975282
20,9-Jan,58808
3,9-Jan,4482
1,9-Jan,5975
54,9-Jan,6461
24,9-Jan,2603
21,9-Jan,11098
19,9-Jan,21574
24,9-Jan,13552
6,9-Jan,14924
2,9-Jan,15485
8,9-Jan,14660
4,9-Jan,338
7,9-Jan,9787
1,9-Jan,16271
11,9-Jan,8976
2,9-Jan,35634
37,9-Jan,267
18,9-Jan,27020
5,9-Jan,29900
5,9-Jan,52239
3,9-Jan,25824
2,9-Jan,648
8,9-Jan,227
14,9-Jan,2635
16,9-Jan,17832
14,9-Jan,30461
6,9-Jan,52175
4,9-Jan,4639
7,9-Jan,28278
7,9-Jan,32136
19,9-Jan,5628
20,9-Jan,50049
18,9-Jan,12716
59,9-Jan,14860
20,9-Jan,6568
8,9-Jan,9908
2,9-Jan,1200558
16,9-Jan,57601
2,9-Jan,54500
86,9-Jan,23691
3,9-Jan,34208
2,9-Jan,19404
2,9-Jan,49220
2,9-Jan,21925
1,9-Jan,2239
11,9-Jan,45
1,9-Jan,6486
6,9-Jan,58391
7,9-Jan,11834
2,9-Jan,417292
4,9-Jan,245
9,9-Jan,4926
8,9-Jan,39809
4,9-Jan,30618
7,9-Jan,45955
130,9-Jan,48684
26,9-Jan,13724
2,9-Jan,4950
16,9-Jan,53162
4,9-Jan,1431
3,9-Jan,1284
1,9-Jan,9269
5,9-Jan,53777
2,9-Jan,242241
3,9-Jan,17815
9,9-Jan,56285
4,9-Jan,6083
15,9-Jan,1249
1,9-Jan,14467
3,9-Jan,784
9,9-Jan,47110
1,9-Jan,12388
19,9-Jan,7734
13,9-Jan,25418
2,9-Jan,25333
2,9-Jan,17343
5,9-Jan,15622
1,9-Jan,445
7,9-Jan,13188
9,9-Jan,29125
11,9-Jan,1084
1,9-Jan,1088
9,9-Jan,28832
22,9-Jan,18804
45,9-Jan,33051
1,9-Jan,7034
5,9-Jan,3571
53,9-Jan,42475
7,9-Jan,8090
40,9-Jan,15124
2,9-Jan,54486
